Customer_ID,R,F,M,R_score,F_score,M_score,RFM_SCORE,Segment
21899,569,4,3972,1,1,2,112,Hibernated Normal Value
21900,50,4,2252,3,1,1,311,Normal Value
21901,151,5,5073,2,2,3,223,Key Development
21902,26,4,2255,3,1,1,311,Normal Value
21903,34,4,4239,3,1,2,312,Normal Value
21904,152,7,3504,2,3,2,232,Key Development
21905,885,2,2751,1,1,2,112,Hibernated Normal Value
21906,138,4,2095,2,1,1,211,Normal Value
21907,181,9,4764,2,3,3,233,High Value
21908,819,4,1715,1,1,1,111,Hibernated Normal Value
21909,126,6,2957,2,2,2,222,Key Development
21910,588,9,7476,1,3,3,133,Churned High Value
21911,263,5,5639,2,2,3,223,Key Development
21912,87,5,4507,3,2,2,322,Key Development
21913,375,3,4270,1,1,2,112,Hibernated Normal Value
21914,22,7,5904,3,3,3,333,High Value
21915,378,6,5064,1,2,3,123,Churned High Value
21916,319,6,2918,1,2,2,122,Churned High Value
21917,95,4,1748,3,1,1,311,Normal Value
21918,5,4,2754,3,1,2,312,Normal Value
21919,419,5,2446,1,2,1,121,Hibernated Normal Value
21920,36,8,6527,3,3,3,333,High Value
21921,171,8,5677,2,3,3,233,High Value
21922,126,5,5951,2,2,3,223,Key Development
21923,175,4,3688,2,1,2,212,Normal Value
21924,33,11,7435,3,3,3,333,High Value
21925,428,2,912,1,1,1,111,Hibernated Normal Value
21926,128,8,5511,2,3,3,233,High Value
21927,294,4,4101,1,1,2,112,Hibernated Normal Value
21928,1082,1,492,1,1,1,111,Hibernated Normal Value
21929,121,6,3877,2,2,2,222,Key Development
21930,495,4,4127,1,1,2,112,Hibernated Normal Value
21931,15,4,3042,3,1,2,312,Normal Value
21932,216,6,2690,2,2,1,221,Normal Value
21933,147,8,5259,2,3,3,233,High Value
21934,512,2,1845,1,1,1,111,Hibernated Normal Value
21935,267,9,3574,2,3,2,232,Key Development
21936,183,5,4923,2,2,3,223,Key Development
21937,76,3,5485,3,1,3,313,Key Development
21938,67,5,2476,3,2,1,321,Normal Value
21939,281,3,3276,2,1,2,212,Normal Value
21940,70,6,6230,3,2,3,323,High Value
21941,38,9,9130,3,3,3,333,High Value
21942,144,5,5325,2,2,3,223,Key Development
21943,151,6,5018,2,2,3,223,Key Development
21944,198,3,2382,2,1,1,211,Normal Value
21945,172,5,3188,2,2,2,222,Key Development
21946,437,4,3430,1,1,2,112,Hibernated Normal Value
21947,230,7,5237,2,3,3,233,High Value
21948,97,8,6133,3,3,3,333,High Value
21949,17,4,5689,3,1,3,313,Key Development
21950,397,9,4166,1,3,2,132,Churned High Value
21951,328,7,7680,1,3,3,133,Churned High Value
21952,951,3,3107,1,1,2,112,Hibernated Normal Value
21953,109,6,8377,2,2,3,223,Key Development
21954,34,7,5277,3,3,3,333,High Value
21955,22,9,4760,3,3,3,333,High Value
21956,553,3,3038,1,1,2,112,Hibernated Normal Value
21957,88,4,2477,3,1,1,311,Normal Value
21958,15,4,1399,3,1,1,311,Normal Value
21959,184,7,6077,2,3,3,233,High Value
21960,113,8,6101,2,3,3,233,High Value
21961,29,5,5498,3,2,3,323,High Value
21962,475,4,4042,1,1,2,112,Hibernated Normal Value
21963,191,7,6661,2,3,3,233,High Value
21964,613,2,931,1,1,1,111,Hibernated Normal Value
21965,339,3,2387,1,1,1,111,Hibernated Normal Value
21966,196,5,5925,2,2,3,223,Key Development
21967,598,5,3988,1,2,2,122,Churned High Value
21968,385,4,3459,1,1,2,112,Hibernated Normal Value
21969,55,8,8475,3,3,3,333,High Value
21970,113,6,2449,2,2,1,221,Normal Value
21971,24,6,3084,3,2,2,322,Key Development
21972,313,6,3641,1,2,2,122,Churned High Value
21973,4,4,3812,3,1,2,312,Normal Value
21974,291,8,3838,2,3,2,232,Key Development
21975,146,5,3740,2,2,2,222,Key Development
21976,274,4,2328,2,1,1,211,Normal Value
21977,371,8,5244,1,3,3,133,Churned High Value
21978,295,7,6897,1,3,3,133,Churned High Value
21979,740,4,2087,1,1,1,111,Hibernated Normal Value
21980,314,5,5796,1,2,3,123,Churned High Value
21981,135,4,2118,2,1,1,211,Normal Value
21982,62,6,1978,3,2,1,321,Normal Value
21983,605,2,1362,1,1,1,111,Hibernated Normal Value
21984,602,1,195,1,1,1,111,Hibernated Normal Value
21985,105,8,4316,3,3,2,332,High Value
21986,30,6,4934,3,2,3,323,High Value
21987,162,6,5288,2,2,3,223,Key Development
21988,11,5,5552,3,2,3,323,High Value
21989,117,6,1947,2,2,1,221,Normal Value
21990,305,6,3869,1,2,2,122,Churned High Value
21991,443,7,4091,1,3,2,132,Churned High Value
21992,17,10,6111,3,3,3,333,High Value
21993,388,10,4146,1,3,2,132,Churned High Value
21994,178,4,3700,2,1,2,212,Normal Value
21995,150,8,9078,2,3,3,233,High Value
21996,187,5,3714,2,2,2,222,Key Development
21997,113,8,2986,2,3,2,232,Key Development
21998,61,4,4137,3,1,2,312,Normal Value
21999,34,10,6769,3,3,3,333,High Value
22000,444,2,3286,1,1,2,112,Hibernated Normal Value
22001,125,2,355,2,1,1,211,Normal Value
22002,108,5,5959,3,2,3,323,High Value
22003,4,6,5501,3,2,3,323,High Value
22004,100,9,10437,3,3,3,333,High Value
22005,98,7,2786,3,3,2,332,High Value
22006,43,4,2866,3,1,2,312,Normal Value
22007,460,5,2601,1,2,1,121,Hibernated Normal Value
22008,291,3,2784,2,1,2,212,Normal Value
22009,32,3,2864,3,1,2,312,Normal Value
22010,-1,7,6207,3,3,3,333,High Value
22011,122,4,2427,2,1,1,211,Normal Value
22012,86,6,2861,3,2,2,322,Key Development
22013,209,4,1071,2,1,1,211,Normal Value
22014,312,7,5544,1,3,3,133,Churned High Value
22015,96,2,238,3,1,1,311,Normal Value
22016,373,6,8058,1,2,3,123,Churned High Value
22017,72,4,2789,3,1,2,312,Normal Value
22018,5,8,4921,3,3,3,333,High Value
22019,228,2,1572,2,1,1,211,Normal Value
22020,1103,1,422,1,1,1,111,Hibernated Normal Value
22021,61,6,3330,3,2,2,322,Key Development
22022,241,5,4777,2,2,3,223,Key Development
22023,146,7,3514,2,3,2,232,Key Development
22024,25,5,2206,3,2,1,321,Normal Value
22025,313,5,6105,1,2,3,123,Churned High Value
22026,495,3,1154,1,1,1,111,Hibernated Normal Value
22027,548,8,5542,1,3,3,133,Churned High Value
22028,415,5,4473,1,2,2,122,Churned High Value
22029,81,3,4364,3,1,2,312,Normal Value
22030,138,4,2382,2,1,1,211,Normal Value
22031,426,3,2877,1,1,2,112,Hibernated Normal Value
22032,116,5,3575,2,2,2,222,Key Development
22033,479,6,4752,1,2,3,123,Churned High Value
22034,225,8,3378,2,3,2,232,Key Development
22035,121,3,2174,2,1,1,211,Normal Value
22036,76,8,5277,3,3,3,333,High Value
22037,74,5,4276,3,2,2,322,Key Development
22038,167,4,989,2,1,1,211,Normal Value
22039,6,7,2886,3,3,2,332,High Value
22040,63,3,3462,3,1,2,312,Normal Value
22041,87,7,5277,3,3,3,333,High Value
22042,244,3,3451,2,1,2,212,Normal Value
22043,437,4,2402,1,1,1,111,Hibernated Normal Value
22044,394,5,3432,1,2,2,122,Churned High Value
22045,174,2,1958,2,1,1,211,Normal Value
22046,148,4,2598,2,1,1,211,Normal Value
22047,65,3,535,3,1,1,311,Normal Value
22048,126,3,1870,2,1,1,211,Normal Value
22049,121,4,3979,2,1,2,212,Normal Value
22050,189,8,6904,2,3,3,233,High Value
22051,74,4,2695,3,1,1,311,Normal Value
22052,94,6,6845,3,2,3,323,High Value
22053,74,4,4650,3,1,3,313,Key Development
22054,520,3,3662,1,1,2,112,Hibernated Normal Value
22055,134,8,4337,2,3,2,232,Key Development
22056,602,4,3564,1,1,2,112,Hibernated Normal Value
22057,457,6,5402,1,2,3,123,Churned High Value
22058,513,8,3663,1,3,2,132,Churned High Value
22059,45,5,3633,3,2,2,322,Key Development
22060,307,5,3390,1,2,2,122,Churned High Value
22061,167,5,4652,2,2,3,223,Key Development
22062,74,12,9781,3,3,3,333,High Value
22063,284,3,3455,2,1,2,212,Normal Value
22064,402,5,3649,1,2,2,122,Churned High Value
22065,294,3,3408,1,1,2,112,Hibernated Normal Value
22066,351,5,3236,1,2,2,122,Churned High Value
22067,254,4,3598,2,1,2,212,Normal Value
22068,16,6,4768,3,2,3,323,High Value
22069,92,5,2367,3,2,1,321,Normal Value
22070,290,7,2731,2,3,2,232,Key Development
22071,233,3,3314,2,1,2,212,Normal Value
22072,44,6,3367,3,2,2,322,Key Development
22073,105,5,4450,3,2,2,322,Key Development
22074,302,9,6055,1,3,3,133,Churned High Value
22075,463,4,3584,1,1,2,112,Hibernated Normal Value
22076,117,4,2557,2,1,1,211,Normal Value
22077,11,6,8072,3,2,3,323,High Value
22078,468,5,4014,1,2,2,122,Churned High Value
22079,375,6,3782,1,2,2,122,Churned High Value
22080,445,6,2990,1,2,2,122,Churned High Value
22081,217,5,2272,2,2,1,221,Normal Value
22082,581,5,3765,1,2,2,122,Churned High Value
22083,408,4,3316,1,1,2,112,Hibernated Normal Value
22084,55,8,6653,3,3,3,333,High Value
22085,35,5,5609,3,2,3,323,High Value
22086,55,7,5406,3,3,3,333,High Value
22087,269,10,7409,2,3,3,233,High Value
22088,214,7,5637,2,3,3,233,High Value
22089,59,3,3088,3,1,2,312,Normal Value
22090,451,1,290,1,1,1,111,Hibernated Normal Value
22091,480,5,4959,1,2,3,123,Churned High Value
22092,82,7,2786,3,3,2,332,High Value
22093,-1,9,8019,3,3,3,333,High Value
22094,23,8,5357,3,3,3,333,High Value
22095,135,6,4418,2,2,2,222,Key Development
22096,78,3,2302,3,1,1,311,Normal Value
22097,122,6,3834,2,2,2,222,Key Development
22098,123,7,5549,2,3,3,233,High Value
22099,88,8,4944,3,3,3,333,High Value
22100,85,4,1562,3,1,1,311,Normal Value
22101,110,5,4824,2,2,3,223,Key Development
22102,428,3,2173,1,1,1,111,Hibernated Normal Value
22103,67,7,5314,3,3,3,333,High Value
22104,41,6,3928,3,2,2,322,Key Development
22105,202,10,8482,2,3,3,233,High Value
22106,104,8,4259,3,3,2,332,High Value
22107,77,5,6032,3,2,3,323,High Value
22108,55,6,7935,3,2,3,323,High Value
22109,312,5,2091,1,2,1,121,Hibernated Normal Value
22110,528,4,4337,1,1,2,112,Hibernated Normal Value
22111,234,7,5013,2,3,3,233,High Value
22112,706,4,2897,1,1,2,112,Hibernated Normal Value
22113,217,4,3551,2,1,2,212,Normal Value
22114,468,1,715,1,1,1,111,Hibernated Normal Value
22115,21,6,8513,3,2,3,323,High Value
22116,301,5,4489,1,2,2,122,Churned High Value
22117,132,11,9334,2,3,3,233,High Value
22118,32,4,3141,3,1,2,312,Normal Value
22119,35,6,5107,3,2,3,323,High Value
22120,63,2,3158,3,1,2,312,Normal Value
22121,364,4,2819,1,1,2,112,Hibernated Normal Value
22122,80,3,653,3,1,1,311,Normal Value
22123,91,7,5200,3,3,3,333,High Value
22124,43,7,3806,3,3,2,332,High Value
22125,585,4,1983,1,1,1,111,Hibernated Normal Value
22126,287,3,2825,2,1,2,212,Normal Value
22127,677,4,3119,1,1,2,112,Hibernated Normal Value
22128,110,3,1455,2,1,1,211,Normal Value
22129,72,6,4515,3,2,2,322,Key Development
22130,231,6,2813,2,2,2,222,Key Development
22131,710,2,1694,1,1,1,111,Hibernated Normal Value
22132,131,5,3214,2,2,2,222,Key Development
22133,21,9,8598,3,3,3,333,High Value
22134,91,3,1315,3,1,1,311,Normal Value
22135,40,1,2035,3,1,1,311,Normal Value
22136,147,10,10626,2,3,3,233,High Value
22137,175,7,8343,2,3,3,233,High Value
22138,188,3,664,2,1,1,211,Normal Value
22139,489,4,2241,1,1,1,111,Hibernated Normal Value
22140,796,1,1000,1,1,1,111,Hibernated Normal Value
22141,341,4,5001,1,1,3,113,Hibernated Normal Value
22142,130,5,4124,2,2,2,222,Key Development
22143,366,7,7331,1,3,3,133,Churned High Value
22144,565,6,4653,1,2,3,123,Churned High Value
22145,29,4,1512,3,1,1,311,Normal Value
22146,362,5,2952,1,2,2,122,Churned High Value
22147,51,10,7654,3,3,3,333,High Value
22148,8,6,3103,3,2,2,322,Key Development
22149,106,4,5145,3,1,3,313,Key Development
22150,420,3,727,1,1,1,111,Hibernated Normal Value
22151,535,5,4257,1,2,2,122,Churned High Value
22152,65,8,7319,3,3,3,333,High Value
22153,472,4,3779,1,1,2,112,Hibernated Normal Value
22154,488,2,1281,1,1,1,111,Hibernated Normal Value
22155,14,4,4457,3,1,2,312,Normal Value
22156,163,6,1850,2,2,1,221,Normal Value
22157,127,2,2015,2,1,1,211,Normal Value
22158,69,4,2005,3,1,1,311,Normal Value
22159,167,5,3711,2,2,2,222,Key Development
22161,336,3,4525,1,1,2,112,Hibernated Normal Value
22162,263,2,320,2,1,1,211,Normal Value
22163,29,6,4390,3,2,2,322,Key Development
22164,537,3,840,1,1,1,111,Hibernated Normal Value
22165,542,2,917,1,1,1,111,Hibernated Normal Value
22166,487,4,2719,1,1,2,112,Hibernated Normal Value
22167,370,6,3146,1,2,2,122,Churned High Value
22168,200,4,4154,2,1,2,212,Normal Value
22169,170,6,2660,2,2,1,221,Normal Value
22170,253,5,4639,2,2,3,223,Key Development
22171,43,10,8954,3,3,3,333,High Value
22172,221,5,5992,2,2,3,223,Key Development
22173,616,2,1090,1,1,1,111,Hibernated Normal Value
22174,439,6,4339,1,2,2,122,Churned High Value
22175,70,5,3979,3,2,2,322,Key Development
22176,1144,2,1926,1,1,1,111,Hibernated Normal Value
22177,34,3,2094,3,1,1,311,Normal Value
22178,7,8,5877,3,3,3,333,High Value
22179,349,9,6654,1,3,3,133,Churned High Value
22180,325,4,1905,1,1,1,111,Hibernated Normal Value
22181,213,7,7433,2,3,3,233,High Value
22182,43,5,1948,3,2,1,321,Normal Value
22183,557,5,4274,1,2,2,122,Churned High Value
22184,16,4,2089,3,1,1,311,Normal Value
22185,55,2,2198,3,1,1,311,Normal Value
22186,62,6,2203,3,2,1,321,Normal Value
22187,437,4,3509,1,1,2,112,Hibernated Normal Value
22188,777,3,535,1,1,1,111,Hibernated Normal Value
22189,373,6,5265,1,2,3,123,Churned High Value
22190,51,2,1106,3,1,1,311,Normal Value
22191,55,6,5065,3,2,3,323,High Value
22192,630,3,2489,1,1,1,111,Hibernated Normal Value
22193,244,5,4163,2,2,2,222,Key Development
22194,136,5,2417,2,2,1,221,Normal Value
22195,460,3,2779,1,1,2,112,Hibernated Normal Value
22196,453,4,3323,1,1,2,112,Hibernated Normal Value
22197,437,6,2746,1,2,2,122,Churned High Value
22198,30,8,10723,3,3,3,333,High Value
22199,169,2,1612,2,1,1,211,Normal Value
22200,229,5,5613,2,2,3,223,Key Development
22201,576,3,2069,1,1,1,111,Hibernated Normal Value
22202,540,4,3005,1,1,2,112,Hibernated Normal Value
22203,331,4,4565,1,1,3,113,Hibernated Normal Value
22204,111,7,6143,2,3,3,233,High Value
22205,304,4,3220,1,1,2,112,Hibernated Normal Value
22206,30,3,1609,3,1,1,311,Normal Value
22207,272,6,6725,2,2,3,223,Key Development
22208,0,6,4659,3,2,3,323,High Value
22209,5,6,2221,3,2,1,321,Normal Value
22210,267,7,9756,2,3,3,233,High Value
22211,49,8,5344,3,3,3,333,High Value
22212,216,6,6981,2,2,3,223,Key Development
22213,232,7,7477,2,3,3,233,High Value
22214,205,9,9051,2,3,3,233,High Value
22215,260,6,2529,2,2,1,221,Normal Value
22216,454,6,5048,1,2,3,123,Churned High Value
22217,765,2,1330,1,1,1,111,Hibernated Normal Value
22218,188,5,4886,2,2,3,223,Key Development
22219,263,6,2484,2,2,1,221,Normal Value
22220,166,6,2848,2,2,2,222,Key Development
22221,742,6,7021,1,2,3,123,Churned High Value
22222,9,5,3842,3,2,2,322,Key Development
22223,118,3,3237,2,1,2,212,Normal Value
22224,241,4,3916,2,1,2,212,Normal Value
22225,361,7,5450,1,3,3,133,Churned High Value
22226,330,5,3632,1,2,2,122,Churned High Value
22227,232,3,892,2,1,1,211,Normal Value
22228,388,4,3439,1,1,2,112,Hibernated Normal Value
22229,77,3,2451,3,1,1,311,Normal Value
22230,56,7,3874,3,3,2,332,High Value
22231,61,3,1780,3,1,1,311,Normal Value
22232,31,4,2708,3,1,1,311,Normal Value
22233,25,11,7556,3,3,3,333,High Value
22234,30,2,980,3,1,1,311,Normal Value
22235,82,3,1392,3,1,1,311,Normal Value
22236,81,4,4503,3,1,2,312,Normal Value
22237,529,5,3610,1,2,2,122,Churned High Value
22238,375,4,4331,1,1,2,112,Hibernated Normal Value
22239,16,5,8142,3,2,3,323,High Value
22240,187,6,6952,2,2,3,223,Key Development
22241,169,10,6934,2,3,3,233,High Value
22243,192,4,931,2,1,1,211,Normal Value
22244,543,5,4403,1,2,2,122,Churned High Value
22245,322,11,8870,1,3,3,133,Churned High Value
22246,207,5,2902,2,2,2,222,Key Development
22247,89,4,3459,3,1,2,312,Normal Value
22248,58,7,5476,3,3,3,333,High Value
22249,482,6,2853,1,2,2,122,Churned High Value
22250,258,8,8411,2,3,3,233,High Value
22251,630,2,1536,1,1,1,111,Hibernated Normal Value
22252,38,3,704,3,1,1,311,Normal Value
22253,94,5,4186,3,2,2,322,Key Development
22254,81,3,2446,3,1,1,311,Normal Value
22255,249,3,3191,2,1,2,212,Normal Value
22256,317,4,3061,1,1,2,112,Hibernated Normal Value
22257,71,8,7696,3,3,3,333,High Value
22258,99,8,5186,3,3,3,333,High Value
22259,15,6,2521,3,2,1,321,Normal Value
22260,264,2,2297,2,1,1,211,Normal Value
22261,222,10,6976,2,3,3,233,High Value
22262,118,4,1496,2,1,1,211,Normal Value
22263,58,9,6659,3,3,3,333,High Value
22264,1291,1,843,1,1,1,111,Hibernated Normal Value
22265,36,9,7902,3,3,3,333,High Value
22266,309,5,4996,1,2,3,123,Churned High Value
22267,675,2,842,1,1,1,111,Hibernated Normal Value
22268,43,6,4907,3,2,3,323,High Value
22269,794,2,872,1,1,1,111,Hibernated Normal Value
22270,199,5,4446,2,2,2,222,Key Development
22271,440,6,2529,1,2,1,121,Hibernated Normal Value
22272,96,7,6752,3,3,3,333,High Value
22273,266,4,1076,2,1,1,211,Normal Value
22274,463,4,3462,1,1,2,112,Hibernated Normal Value
22275,32,10,3905,3,3,2,332,High Value
22276,586,3,1906,1,1,1,111,Hibernated Normal Value
22277,85,6,4821,3,2,3,323,High Value
22278,76,8,7242,3,3,3,333,High Value
22279,546,3,1393,1,1,1,111,Hibernated Normal Value
22280,310,2,722,1,1,1,111,Hibernated Normal Value
22281,115,5,4423,2,2,2,222,Key Development
22282,431,3,2166,1,1,1,111,Hibernated Normal Value
22283,229,3,3034,2,1,2,212,Normal Value
22284,63,3,3121,3,1,2,312,Normal Value
22285,75,6,4022,3,2,2,322,Key Development
22286,280,5,3449,2,2,2,222,Key Development
22287,66,2,1810,3,1,1,311,Normal Value
22288,59,8,5777,3,3,3,333,High Value
22289,66,9,7574,3,3,3,333,High Value
22290,291,7,2436,2,3,1,231,Normal Value
22291,92,2,1463,3,1,1,311,Normal Value
22292,715,5,5334,1,2,3,123,Churned High Value
22293,300,6,4010,1,2,2,122,Churned High Value
22294,155,7,5565,2,3,3,233,High Value
22295,396,3,2548,1,1,1,111,Hibernated Normal Value
22296,783,5,6794,1,2,3,123,Churned High Value
22297,5,3,3654,3,1,2,312,Normal Value
22298,592,4,2994,1,1,2,112,Hibernated Normal Value
22299,721,4,3367,1,1,2,112,Hibernated Normal Value
22300,64,5,2991,3,2,2,322,Key Development
22301,462,7,4139,1,3,2,132,Churned High Value
22302,115,8,3585,2,3,2,232,Key Development
22303,95,4,3353,3,1,2,312,Normal Value
22304,106,6,4888,3,2,3,323,High Value
22305,7,6,4463,3,2,2,322,Key Development
22306,104,7,4544,3,3,2,332,High Value
22307,458,5,4760,1,2,3,123,Churned High Value
22308,82,10,8048,3,3,3,333,High Value
22309,56,9,9930,3,3,3,333,High Value
22310,418,6,3359,1,2,2,122,Churned High Value
22311,396,6,6131,1,2,3,123,Churned High Value
22312,32,6,4371,3,2,2,322,Key Development
22313,61,7,6056,3,3,3,333,High Value
22314,406,4,5171,1,1,3,113,Hibernated Normal Value
22315,185,4,2051,2,1,1,211,Normal Value
22316,131,2,1954,2,1,1,211,Normal Value
22317,624,4,4685,1,1,3,113,Hibernated Normal Value
22318,240,8,7301,2,3,3,233,High Value
22319,23,6,5044,3,2,3,323,High Value
22320,242,7,5046,2,3,3,233,High Value
22321,139,4,3713,2,1,2,212,Normal Value
22322,226,4,3661,2,1,2,212,Normal Value
22323,272,4,3132,2,1,2,212,Normal Value
22324,79,3,1668,3,1,1,311,Normal Value
22325,81,5,4265,3,2,2,322,Key Development
22326,427,3,961,1,1,1,111,Hibernated Normal Value
22327,17,4,1232,3,1,1,311,Normal Value
22328,66,4,1985,3,1,1,311,Normal Value
22329,189,6,3701,2,2,2,222,Key Development
22330,199,3,1810,2,1,1,211,Normal Value
22331,120,7,7161,2,3,3,233,High Value
22332,702,2,1185,1,1,1,111,Hibernated Normal Value
22333,50,2,2778,3,1,2,312,Normal Value
22334,8,9,6854,3,3,3,333,High Value
22335,148,4,1265,2,1,1,211,Normal Value
22336,25,8,9783,3,3,3,333,High Value
22337,14,5,2739,3,2,2,322,Key Development
22338,169,7,4936,2,3,3,233,High Value
22339,348,4,3391,1,1,2,112,Hibernated Normal Value
22340,41,6,7245,3,2,3,323,High Value
22341,111,8,3509,2,3,2,232,Key Development
22342,100,4,1400,3,1,1,311,Normal Value
22343,673,3,2296,1,1,1,111,Hibernated Normal Value
22344,4,4,2717,3,1,2,312,Normal Value
22345,690,5,3906,1,2,2,122,Churned High Value
22346,53,5,2309,3,2,1,321,Normal Value
22347,306,5,5146,1,2,3,123,Churned High Value
22348,123,4,2385,2,1,1,211,Normal Value
22349,107,2,2124,3,1,1,311,Normal Value
22350,168,3,820,2,1,1,211,Normal Value
22351,120,8,4204,2,3,2,232,Key Development
22352,835,3,2703,1,1,1,111,Hibernated Normal Value
22353,323,5,6559,1,2,3,123,Churned High Value
22354,435,10,6394,1,3,3,133,Churned High Value
22355,950,4,3041,1,1,2,112,Hibernated Normal Value
22356,146,6,1190,2,2,1,221,Normal Value
22357,350,2,1861,1,1,1,111,Hibernated Normal Value
22358,132,6,3581,2,2,2,222,Key Development
22359,215,6,4531,2,2,2,222,Key Development
22360,276,5,2720,2,2,2,222,Key Development
22361,119,9,5666,2,3,3,233,High Value
22362,41,9,6738,3,3,3,333,High Value
22363,81,9,9510,3,3,3,333,High Value
22364,332,4,4435,1,1,2,112,Hibernated Normal Value
22365,3,5,2993,3,2,2,322,Key Development
22366,66,4,3334,3,1,2,312,Normal Value
22367,769,2,1256,1,1,1,111,Hibernated Normal Value
22368,197,4,1037,2,1,1,211,Normal Value
22369,91,11,6894,3,3,3,333,High Value
22370,390,3,3611,1,1,2,112,Hibernated Normal Value
22371,9,9,8305,3,3,3,333,High Value
22372,676,3,1585,1,1,1,111,Hibernated Normal Value
22373,125,5,3040,2,2,2,222,Key Development
22374,931,1,1340,1,1,1,111,Hibernated Normal Value
22375,73,4,1484,3,1,1,311,Normal Value
22376,50,7,5458,3,3,3,333,High Value
22377,195,4,1786,2,1,1,211,Normal Value
22378,522,3,1075,1,1,1,111,Hibernated Normal Value
22379,194,8,8710,2,3,3,233,High Value
22380,92,4,3035,3,1,2,312,Normal Value
22381,707,4,2333,1,1,1,111,Hibernated Normal Value
22382,243,2,1593,2,1,1,211,Normal Value
22383,206,9,4225,2,3,2,232,Key Development
22384,293,4,3385,1,1,2,112,Hibernated Normal Value
